ItemWeight,FatContent,ItemType,MRP,OutletSize,LocationType,OutletType,OutletAge,OutletSales,Visibility,IsVisibile,IsGroceryStore,PricePerWeight
6.865,Low Fat,Snack Foods,214.6218,Small,Tier 2,Supermarket Type1,23,7.561899746625023,0.05538355704638409,1,0,31.263190094683175
10.395,Low Fat,Others,159.5604,Small,Tier 2,Supermarket Type1,23,7.955876477726427,0.03080883421815853,1,0,15.349725829725829
8.05,Regular,Fruits and Vegetables,259.0646,Small,Tier 1,Supermarket Type1,28,8.384872083244785,0.07547889237017467,1,0,32.18193788819875
5.785,Regular,Fruits and Vegetables,264.2252,Small,Tier 2,Supermarket Type1,18,8.277635156558931,0.038235698377781506,1,0,45.67419187554018
10.3,Regular,Fruits and Vegetables,191.653,Medium,Tier 1,Supermarket Type1,26,8.577927736602643,0.057248429121784815,1,0,18.607087378640774
12.5,Low Fat,Fruits and Vegetables,103.099,Medium,Tier 3,Supermarket Type2,16,6.582569312133347,0.03070005076963607,1,0,8.24792
7.63,Low Fat,Soft Drinks,92.5436,Medium,Tier 1,Supermarket Type1,26,7.382274447816264,0.0593619388500753,1,0,12.128912188728702
13.5,Regular,Snack Foods,78.396,Small,Tier 2,Supermarket Type1,21,7.271097546836998,0.0,0,0,5.807111111111111
17.5,Low Fat,Snack Foods,101.299,Small,Tier 2,Supermarket Type1,23,6.582569312133347,0.05121624361921628,1,0,5.788514285714286
11.8,Low Fat,Soft Drinks,112.0518,Small,Tier 1,Grocery Store,40,4.734897602661447,0.11729251092435154,1,1,9.495915254237287
8.21,Low Fat,Others,150.5392,Medium,Tier 3,Supermarket Type2,16,6.950790247069141,0.010750280115353585,1,0,18.33607795371498
11.65,Regular,Meat,110.9544,Medium,Tier 3,Supermarket Type2,16,5.8158103142301565,0.010903608023240838,1,0,9.523982832618026
18.5,Low Fat,Snack Foods,119.8124,Small,Tier 2,Supermarket Type1,18,8.301378121067033,0.0,0,0,6.476345945945946
7.72,Regular,Others,78.7986,Medium,Tier 3,Supermarket Type2,16,6.753303253754914,0.07235405823125406,1,0,10.207072538860103
5.88,Low Fat,Household,149.4392,Small,Tier 2,Supermarket Type1,21,7.402775370812198,0.024578083105291155,1,0,25.41482993197279
6.85,Low Fat,Frozen Foods,262.3594,Small,Tier 2,Supermarket Type1,21,8.275093859130259,0.02262115445527712,1,0,38.300642335766426
13.15,Low Fat,Household,176.1712,Medium,Tier 3,Supermarket Type3,40,8.213705587028526,0.1540699631411829,1,0,13.397049429657795
7.52,Low Fat,Fruits and Vegetables,128.8994,High,Tier 3,Supermarket Type1,38,7.628512957303454,0.053618131707809887,1,0,17.14087765957447
13.65,Regular,Snack Foods,81.2302,Small,Tier 1,Supermarket Type1,28,7.630454077291799,0.025590566382335676,1,0,5.950930402930402
13.15,Low Fat,Household,46.2086,Medium,Tier 3,Supermarket Type3,40,6.688298423445918,0.02907355928750403,1,0,3.5139619771863115
6.985,Regular,Meat,185.2608,Small,Tier 2,Supermarket Type1,23,7.986223634115719,0.1289607467435479,1,0,26.52266284896206
13.15,Low Fat,Snack Foods,240.6222,Medium,Tier 3,Supermarket Type3,40,8.36692819254323,0.0,0,0,18.298266159695817
9.3,Low Fat,Dairy,248.9092,Small,Tier 3,Grocery Store,27,6.2106370241332645,0.02646489093301695,1,1,26.76443010752688
12.1,Low Fat,Canned,74.767,High,Tier 3,Supermarket Type1,38,7.705462004508512,0.02965815167515806,1,0,6.179090909090909
5.98,Low Fat,Fruits and Vegetables,145.3418,Medium,Tier 3,Supermarket Type2,16,7.763985469916322,0.04281071139131242,1,0,24.304648829431436
9.0,Low Fat,Health and Hygiene,266.2884,Medium,Tier 1,Supermarket Type1,26,7.977581324241596,0.06733484371826431,1,0,29.587600000000002
7.145,Low Fat,Frozen Foods,160.6578,Medium,Tier 3,Supermarket Type2,16,7.717088309264701,0.017701716044481695,1,0,22.485346396081177
19.0,Low Fat,Health and Hygiene,211.7244,Small,Tier 2,Supermarket Type1,23,7.920234786400501,0.01759943047085967,1,0,11.143389473684211
7.855,Regular,Baking Goods,35.6848,Small,Tier 2,Supermarket Type1,23,5.8158103142301565,0.1500351337162704,1,0,4.542940802036919
19.5,Low Fat,Others,156.1314,Small,Tier 2,Supermarket Type1,21,7.934644257620652,0.12060727396044857,1,0,8.006738461538463
8.71,Low Fat,Canned,92.7778,Small,Tier 1,Supermarket Type1,28,6.939889209335326,0.11444446794711191,1,0,10.651871412169918
11.5,Low Fat,Others,173.908,Medium,Tier 3,Supermarket Type2,16,7.099825826229629,0.014810868585071899,1,0,15.122434782608694
18.85,Low Fat,Household,244.3144,Medium,Tier 1,Supermarket Type1,26,8.636811200256869,0.03963829133998878,1,0,12.960976127320954
13.65,Regular,Canned,98.77,Small,Tier 2,Supermarket Type1,23,7.437082684311259,0.03102270497017505,1,0,7.235897435897435
6.135,Low Fat,Soft Drinks,114.386,Medium,Tier 1,Supermarket Type1,26,6.926257060545269,0.07612257398002528,1,0,18.64482477587612
5.655,Low Fat,Soft Drinks,146.9102,Medium,Tier 3,Supermarket Type2,16,7.467212425763289,0.16194316482710386,1,0,25.978815207780723
14.85,Regular,Dairy,261.291,High,Tier 3,Supermarket Type1,38,9.235681457189555,0.019307456680227583,1,0,17.595353535353535
20.75,Regular,Others,153.7682,Small,Tier 2,Supermarket Type1,21,7.511862699501028,0.061390421693314844,1,0,7.410515662650603
10.0,Low Fat,Snack Foods,234.859,Medium,Tier 3,Supermarket Type2,16,7.074789748068304,0.0653025104733835,1,0,23.4859
10.3,Low Fat,Dairy,263.6226,Small,Tier 2,Supermarket Type1,21,8.79604615171418,0.06768383600707352,1,0,25.594427184466017
5.675,Regular,Snack Foods,156.1288,Small,Tier 1,Supermarket Type1,28,7.947437609080563,0.023225162753800318,1,0,27.511682819383264
5.51,Low Fat,Health and Hygiene,98.9726,Medium,Tier 3,Supermarket Type2,16,7.356255355177305,0.0,0,0,17.96235934664247
17.75,Low Fat,Others,33.9216,Small,Tier 2,Supermarket Type1,23,6.72253159508816,0.0709797825378799,1,0,1.911076056338028
17.75,Low Fat,Baking Goods,113.1544,Medium,Tier 3,Supermarket Type2,16,6.914422602898266,0.07350047695158629,1,0,6.374895774647887
8.365,Regular,Fruits and Vegetables,189.2188,Small,Tier 2,Supermarket Type1,23,8.427279687326585,0.03914882114603606,1,0,22.620298864315597
12.15,Regular,Canned,200.4742,Small,Tier 1,Grocery Store,40,5.986824800109419,0.08973461519158361,1,1,16.4999341563786
10.0,Regular,Snack Foods,128.2994,High,Tier 3,Supermarket Type1,38,7.253819507862044,0.03703841058534714,1,0,12.829939999999999
18.2,Regular,Fruits and Vegetables,250.1092,Medium,Tier 1,Supermarket Type1,26,8.652984059502469,0.0642886108500965,1,0,13.742263736263736
19.35,Regular,Soft Drinks,163.3868,Small,Tier 2,Supermarket Type1,21,8.143088019814574,0.03914444774514894,1,0,8.443762273901807
12.35,Low Fat,Meat,143.7812,Medium,Tier 3,Supermarket Type3,40,8.514558122670053,0.02210566737995535,1,0,11.6422024291498
7.39,Low Fat,Others,141.447,High,Tier 3,Supermarket Type1,38,7.736460796526232,0.11349018476526358,1,0,19.140324763193505
7.945,Low Fat,Snack Foods,163.821,Medium,Tier 1,Supermarket Type1,26,7.492387529501885,0.01577587491764191,1,0,20.619383259911892
16.0,Regular,Snack Foods,157.0972,Small,Tier 1,Supermarket Type1,28,8.449752543178644,0.15935917176703884,1,0,9.818575
20.1,Low Fat,Health and Hygiene,59.2536,Small,Tier 1,Supermarket Type1,28,6.599929272995828,0.07460108455381556,1,0,2.9479402985074623
20.6,Low Fat,Fruits and Vegetables,94.4778,Small,Tier 3,Grocery Store,27,4.541993936536956,0.038504506738685995,1,1,4.586300970873786
8.575,Regular,Dairy,196.5794,Small,Tier 2,Supermarket Type1,18,8.569243521180184,0.0697619378129509,1,0,22.924711370262393
17.7,Regular,Fruits and Vegetables,47.9034,Medium,Tier 3,Supermarket Type2,16,6.591743688409389,0.01652692686642283,1,0,2.706406779661017
20.0,Regular,Frozen Foods,125.4678,Small,Tier 3,Grocery Store,27,4.845507474205418,0.08267421391417772,1,1,6.27339
5.695,Low Fat,Frozen Foods,256.0646,Small,Tier 3,Grocery Store,27,7.16109665162267,0.10416545225393199,1,1,44.963055311676904
5.11,Low Fat,Household,164.721,Medium,Tier 3,Supermarket Type2,16,8.18553471006183,0.0,0,0,32.235029354207434
15.25,Regular,Snack Foods,178.166,Small,Tier 2,Supermarket Type1,23,8.487492871161491,0.0,0,0,11.683016393442623
12.15,Regular,Canned,177.837,Medium,Tier 3,Supermarket Type3,40,8.810550031871395,0.028609855046163448,1,0,14.63679012345679
18.25,Regular,Dairy,110.357,High,Tier 3,Supermarket Type1,38,7.643618499225808,0.1681739040467179,1,0,6.046958904109589
15.6,Regular,Snack Foods,170.6132,High,Tier 3,Supermarket Type1,38,8.79412995930697,0.0,0,0,10.93674358974359
13.0,Low Fat,Canned,76.3986,Medium,Tier 1,Supermarket Type1,26,6.657993073950589,0.14311059199315807,1,0,5.8768153846153846
7.02,Low Fat,Fruits and Vegetables,147.3734,Medium,Tier 1,Supermarket Type1,26,7.833619161675122,0.07815511128386646,1,0,20.993361823361827
19.7,Low Fat,Snack Foods,177.537,Small,Tier 1,Supermarket Type1,28,8.063335630041175,0.06479048220521524,1,0,9.012030456852793
9.1,Low Fat,Household,112.5518,Medium,Tier 1,Supermarket Type1,26,5.833509891329557,0.05402872273974311,1,0,12.36832967032967
8.0,Regular,Others,249.9092,Small,Tier 3,Grocery Store,27,5.517489843573319,0.04941590359177387,1,1,31.23865
17.75,Low Fat,Health and Hygiene,240.9196,Medium,Tier 3,Supermarket Type2,16,8.429317237150999,0.09358957040458296,1,0,13.572935211267605
19.5,Low Fat,Others,156.4314,Medium,Tier 1,Supermarket Type1,26,7.752322700826698,0.1208054218644398,1,0,8.022123076923076
7.685,Low Fat,Health and Hygiene,145.276,Small,Tier 1,Supermarket Type1,28,8.164915422859094,0.02515830706469443,1,0,18.90383864671438
9.6,Low Fat,Health and Hygiene,188.7214,Small,Tier 3,Grocery Store,27,5.931828124361971,0.04015273733761919,1,1,19.658479166666666
19.6,Low Fat,Dairy,45.5718,Small,Tier 3,Grocery Store,27,3.8559139232001027,0.03975025369116976,1,1,2.325091836734694
17.6,Low Fat,Snack Foods,163.6868,Small,Tier 3,Grocery Store,27,5.09856558209115,0.16173262609226116,1,1,9.300386363636363
15.6,Regular,Dairy,63.6194,Small,Tier 2,Supermarket Type1,23,6.610740189100044,0.09471438962932816,1,0,4.078166666666666
12.65,Low Fat,Household,108.4938,Medium,Tier 1,Supermarket Type1,26,7.313695740758509,0.04140749923890905,1,0,8.576584980237154
11.65,Low Fat,Baking Goods,94.4462,Medium,Tier 3,Supermarket Type3,40,7.618750432647795,0.01376641360592105,1,0,8.106969957081546
13.15,Regular,Snack Foods,112.1518,Medium,Tier 3,Supermarket Type3,40,8.261258127277609,0.07361040345837543,1,0,8.528653992395437
14.5,Low Fat,Health and Hygiene,159.5604,Small,Tier 2,Supermarket Type1,23,7.262729297166482,0.08614123686082088,1,0,11.004165517241379
6.425,Low Fat,Canned,116.5808,Medium,Tier 3,Supermarket Type2,16,7.8082404789203625,0.01042620869445376,1,0,18.144871595330738
9.695,Low Fat,Others,176.9344,Small,Tier 2,Supermarket Type1,23,8.680728588136125,0.06820748755371542,1,0,18.25006704486849
19.6,Low Fat,Soft Drinks,56.1614,High,Tier 3,Supermarket Type1,38,6.720124855057596,0.033312167022664534,1,0,2.865377551020408
20.7,Low Fat,Household,152.8366,Small,Tier 2,Supermarket Type1,21,7.851397407696406,0.03848812179682744,1,0,7.383410628019324
12.6,Low Fat,Dairy,34.9874,Small,Tier 2,Supermarket Type1,18,6.27157616081312,0.02404028865385617,1,0,2.776777777777778
8.275,Low Fat,Household,104.2306,High,Tier 3,Supermarket Type1,38,8.204827912996508,0.10453835707806433,1,0,12.595842900302113
13.15,Low Fat,Household,106.1964,Small,Tier 1,Grocery Store,40,5.3489762597457,0.02766271162255584,1,1,8.07577186311787
19.85,Low Fat,Fruits and Vegetables,128.102,High,Tier 3,Supermarket Type1,38,7.142843211313319,0.044620751856557526,1,0,6.453501259445844
7.36,Low Fat,Frozen Foods,55.2588,Small,Tier 3,Grocery Store,27,5.433875703532186,0.08393630638597259,1,1,7.507989130434782
20.35,Regular,Meat,82.7276,Small,Tier 3,Grocery Store,27,5.090402271451989,0.2254337100975222,1,1,4.065238329238329
17.7,Regular,Others,183.7924,Medium,Tier 1,Supermarket Type1,26,7.7057618096374245,0.1269022286909333,1,0,10.383751412429378
12.15,Low Fat,Others,176.937,Small,Tier 1,Grocery Store,40,5.866111052704955,0.11934706348251947,1,1,14.562716049382717
8.39,Regular,Frozen Foods,112.6176,Small,Tier 2,Supermarket Type1,21,7.685167502138681,0.02391287843278655,1,0,13.422836710369486
9.195,Low Fat,Baking Goods,81.6592,Small,Tier 2,Supermarket Type1,21,7.24672895582004,0.015731897223303388,1,0,8.880826536160956
8.93,Low Fat,Dairy,152.334,Small,Tier 2,Supermarket Type1,21,7.670370684697241,0.028015766743283085,1,0,17.058678611422174
15.7,Low Fat,Household,59.2562,High,Tier 3,Supermarket Type1,38,5.691308328325028,0.14887621310854696,1,0,3.77428025477707
16.7,Low Fat,Household,246.3776,Small,Tier 2,Supermarket Type1,18,7.59156944211177,0.026419125211779672,1,0,14.753149700598803
11.8,Low Fat,Soft Drinks,95.0752,Medium,Tier 3,Supermarket Type3,40,7.8588842117391176,0.048728118435111406,1,0,8.05722033898305
20.5,Regular,Fruits and Vegetables,194.1478,Small,Tier 2,Supermarket Type1,18,7.97460751443249,0.10710029606184576,1,0,9.470624390243902
13.15,Low Fat,Household,163.7526,Medium,Tier 3,Supermarket Type3,40,7.587529032574765,0.015242955618139892,1,0,12.452669201520912
11.65,Low Fat,Others,112.286,Small,Tier 2,Supermarket Type1,18,6.11532684432894,0.03348284359635328,1,0,9.638283261802576
20.75,Low Fat,Soft Drinks,153.5024,Medium,Tier 1,Supermarket Type1,26,7.7951683973530095,0.021059719177924298,1,0,7.397706024096386
12.85,Low Fat,Frozen Foods,157.563,Medium,Tier 3,Supermarket Type3,40,7.450714833101317,0.061529669078754096,1,0,12.261712062256809
16.2,Low Fat,Frozen Foods,41.7454,Small,Tier 3,Grocery Store,27,4.429515953110266,0.07140805272067137,1,1,2.5768765432098766
10.195,Regular,Others,239.4538,Small,Tier 2,Supermarket Type1,23,8.426550983658109,0.017512731013179184,1,0,23.48737616478666
13.15,Low Fat,Household,73.4696,Small,Tier 1,Grocery Store,40,5.698027278573773,0.11716020262504186,1,1,5.587041825095056
13.3,Low Fat,Dairy,233.03,High,Tier 3,Supermarket Type1,38,8.586661416571397,0.07672013526878803,1,0,17.521052631578947
6.215,Low Fat,Fruits and Vegetables,37.4848,Medium,Tier 1,Supermarket Type1,26,4.7171980255620465,0.012094360481099646,1,0,6.031343523732905
6.67,Regular,Snack Foods,90.5514,Medium,Tier 3,Supermarket Type2,16,6.881478447178912,0.0,0,0,13.57592203898051
12.6,Regular,Dairy,255.5356,Small,Tier 2,Supermarket Type1,18,9.176240814491749,0.07170518104754565,1,0,20.280603174603176
12.15,Low Fat,Frozen Foods,254.7698,Small,Tier 2,Supermarket Type1,21,8.671527637214638,0.018239674168085744,1,0,20.968707818930042
16.6,Low Fat,Canned,117.2124,Medium,Tier 1,Supermarket Type1,26,7.259924246238873,0.049141712845144965,1,0,7.0609879518072285
12.85,Regular,Frozen Foods,128.131,Medium,Tier 3,Supermarket Type3,40,7.431182962184071,0.019643452863895912,1,0,9.971284046692608
20.85,Regular,Others,103.6648,Small,Tier 1,Supermarket Type1,28,7.73413250676664,0.05492910511008965,1,0,4.971932853717026
11.0,Low Fat,Health and Hygiene,101.7358,Small,Tier 2,Supermarket Type1,21,7.318564084075922,0.05347312577785961,1,0,9.24870909090909
15.6,Low Fat,Others,185.5924,Medium,Tier 1,Supermarket Type1,26,8.05406850390564,0.06469151724556976,1,0,11.896948717948717
13.35,Low Fat,Dairy,217.685,Small,Tier 1,Grocery Store,40,6.07020640904847,0.11585421846167411,1,1,16.305992509363296
10.195,Regular,Dairy,194.5794,Small,Tier 2,Supermarket Type1,18,8.317929092899277,0.13688165310427125,1,0,19.085767533104463
12.6,Regular,Frozen Foods,105.099,Small,Tier 2,Supermarket Type1,23,7.2757164926932925,0.06093275974883034,1,0,8.341190476190476
20.2,Low Fat,Snack Foods,255.7646,Medium,Tier 1,Supermarket Type1,26,8.596181176911992,0.06247152418297172,1,0,12.661613861386138
18.0,Low Fat,Frozen Foods,116.5124,Medium,Tier 3,Supermarket Type2,16,5.873629885118982,0.11774660210380075,1,0,6.472911111111111
6.75,Regular,Dairy,96.7752,Medium,Tier 1,Supermarket Type1,26,7.202104675350046,0.0,0,0,14.337066666666667
12.35,Regular,Meat,158.1946,Medium,Tier 3,Supermarket Type2,16,7.007204336349232,0.1476566880038065,1,0,12.809279352226723
7.59,Regular,Fruits and Vegetables,173.108,Small,Tier 2,Supermarket Type1,23,7.638822326962315,0.1356971767450317,1,0,22.80737812911726
14.8,Low Fat,Meat,190.5846,Medium,Tier 1,Supermarket Type1,26,8.197155241084848,0.07804206310275813,1,0,12.877337837837837
5.11,Low Fat,Household,161.721,Small,Tier 1,Supermarket Type1,28,7.802542457805725,0.03428034595740135,1,0,31.647945205479452
6.38,Low Fat,Dairy,177.4344,Small,Tier 1,Supermarket Type1,28,7.48680611966369,0.03139999455574073,1,0,27.811034482758622
8.3,Regular,Dairy,87.7198,Small,Tier 1,Supermarket Type1,28,7.358803127256103,0.03749955685165623,1,0,10.568650602409638
16.7,Regular,Snack Foods,143.8102,Small,Tier 2,Supermarket Type1,18,8.47881333744177,0.03801437042978545,1,0,8.611389221556887
12.15,Regular,Others,156.5288,Medium,Tier 3,Supermarket Type3,40,8.491053055669544,0.033857095020832145,1,0,12.883028806584361
9.695,Low Fat,Fruits and Vegetables,185.2898,Small,Tier 2,Supermarket Type1,23,8.121960473388699,0.12244915636306085,1,0,19.111892728210417
8.235,Low Fat,Health and Hygiene,184.795,Small,Tier 2,Supermarket Type1,21,7.289446685505195,0.014353432857471088,1,0,22.44019429265331
10.195,Low Fat,Canned,112.1886,Small,Tier 1,Supermarket Type1,28,6.502987327803598,0.11901169743116559,1,0,11.004276606179499
10.695,Regular,Dairy,119.244,High,Tier 3,Supermarket Type1,38,8.153486727035473,0.12010993610028071,1,0,11.149509116409536
8.38,Regular,Baking Goods,109.857,Small,Tier 2,Supermarket Type1,21,7.7437019577827915,0.04581285447354947,1,0,13.10942720763723
11.65,Low Fat,Baking Goods,153.0024,Small,Tier 3,Grocery Store,27,6.121191963781338,0.1989419341058754,1,1,13.13325321888412
9.195,Regular,Frozen Foods,52.0666,Small,Tier 2,Supermarket Type1,21,6.421946117800472,0.0460356119667414,1,0,5.662490483958673
8.1,Regular,Canned,88.6198,Small,Tier 1,Supermarket Type1,28,7.358803127256103,0.01957564369421376,1,0,10.940716049382717
18.6,Low Fat,Snack Foods,152.9366,Small,Tier 2,Supermarket Type1,18,6.1167963523083,0.01573445466837774,1,0,8.222397849462364
17.6,Low Fat,Health and Hygiene,234.659,Small,Tier 1,Supermarket Type1,28,9.048870774090313,0.018728841190251044,1,0,13.332897727272726
20.25,Low Fat,Household,148.0418,Medium,Tier 3,Supermarket Type2,16,7.070838289356376,0.014179547373380666,1,0,7.310706172839506
5.98,Low Fat,Others,53.3614,Medium,Tier 1,Supermarket Type1,26,5.8038341231834405,0.07294877869136929,1,0,8.923311036789297
18.75,Low Fat,Household,207.8954,Medium,Tier 1,Supermarket Type1,26,7.737332509497311,0.010328141651897098,1,0,11.087754666666667
5.82,Regular,Fruits and Vegetables,255.333,Small,Tier 2,Supermarket Type1,23,8.490916359613012,0.07462116130678263,1,0,43.87164948453608
8.52,Low Fat,Soft Drinks,153.3682,Small,Tier 1,Supermarket Type1,28,6.818715518941082,0.026699728691873384,1,0,18.000962441314556
15.5,Regular,Fruits and Vegetables,178.4028,Medium,Tier 3,Supermarket Type2,16,7.122640503995799,0.11884906013921313,1,0,11.50985806451613
16.7,Regular,Fruits and Vegetables,182.7976,Small,Tier 1,Supermarket Type1,28,7.5016212054488305,0.11284841374507759,1,0,10.945964071856288
9.6,Regular,Snack Foods,258.1304,Medium,Tier 3,Supermarket Type2,16,7.7514639631182805,0.02708486788892255,1,0,26.888583333333337
9.13,Low Fat,Household,151.4024,Medium,Tier 1,Supermarket Type1,26,7.587529032574765,0.05062470323028594,1,0,16.582957283680173
10.5,Regular,Others,78.296,Small,Tier 1,Supermarket Type1,28,7.271097546836998,0.0,0,0,7.456761904761906
17.0,Low Fat,Frozen Foods,249.7434,Medium,Tier 1,Supermarket Type1,26,8.34802580985882,0.11294521447003042,1,0,14.690788235294118
13.15,Low Fat,Snack Foods,211.6902,Medium,Tier 3,Supermarket Type3,40,8.354157422497623,0.033169502026041756,1,0,16.098114068441063
9.195,Low Fat,Baking Goods,46.4744,Small,Tier 2,Supermarket Type1,21,6.857264189058317,0.0964693186523357,1,0,5.054312126155519
10.1,Low Fat,Household,117.8492,Small,Tier 1,Supermarket Type1,28,7.391346674988575,0.054561642813272006,1,0,11.668237623762376
8.18,Low Fat,Household,140.5154,Small,Tier 2,Supermarket Type1,23,7.439432861656213,0.0,0,0,17.1779217603912
8.655,Regular,Snack Foods,122.6756,Small,Tier 2,Supermarket Type1,21,7.741679712402023,0.08450478669869146,1,0,14.173957250144426
17.85,Regular,Fruits and Vegetables,122.9388,Small,Tier 1,Supermarket Type1,28,8.037856544740189,0.04555493359299317,1,0,6.887327731092436
10.65,Regular,Snack Foods,229.8668,Small,Tier 2,Supermarket Type1,21,8.330044579112677,0.08169044632935378,1,0,21.58373708920188
13.65,Regular,Canned,99.27,High,Tier 3,Supermarket Type1,38,7.861965878276525,0.030935508515361438,1,0,7.2725274725274724
17.25,Low Fat,Soft Drinks,261.191,Small,Tier 2,Supermarket Type1,18,8.05702646084791,0.08140454118796117,1,0,15.14150724637681
9.5,Regular,Fruits and Vegetables,169.7448,Small,Tier 2,Supermarket Type1,18,8.182933928361773,0.03473957726745877,1,0,17.867873684210526
16.7,Regular,Others,63.6168,Medium,Tier 1,Supermarket Type1,26,7.202104675350046,0.0,0,0,3.809389221556886
8.6,Low Fat,Health and Hygiene,141.1154,Small,Tier 3,Grocery Store,27,6.053138500536322,0.053163235008314914,1,1,16.408767441860466
19.25,Low Fat,Dairy,54.3956,Medium,Tier 3,Supermarket Type2,16,7.090995746781356,0.09729768340988705,1,0,2.8257454545454546
11.0,Regular,Canned,222.0798,High,Tier 3,Supermarket Type1,38,7.960301778997387,0.12489971061169429,1,0,20.189072727272727
9.895,Low Fat,Soft Drinks,237.7564,Small,Tier 2,Supermarket Type1,23,8.24635575479927,0.155439645896315,1,0,24.02793329964629
14.0,Regular,Dairy,143.4786,Small,Tier 1,Supermarket Type1,28,7.371026672497617,0.029289502876929135,1,0,10.24847142857143
7.365,Low Fat,Fruits and Vegetables,226.972,Medium,Tier 3,Supermarket Type2,16,8.25539300782521,0.04184575030342849,1,0,30.81765105227427
20.85,Regular,Baking Goods,90.2514,High,Tier 3,Supermarket Type1,38,6.429493323435855,0.06031652541843695,1,0,4.3286043165467625
7.64,Regular,Snack Foods,93.412,Small,Tier 1,Supermarket Type1,28,7.307465191007873,0.06831681874812127,1,0,12.22670157068063
11.65,Regular,Baking Goods,121.2098,Small,Tier 1,Grocery Store,40,4.791731077424613,0.17521346069546206,1,1,10.404274678111587
17.7,Regular,Meat,103.3674,Medium,Tier 1,Supermarket Type1,26,7.842547792419424,0.11517119933503889,1,0,5.839966101694916
7.97,Regular,Meat,90.4514,Small,Tier 2,Supermarket Type1,18,7.191633375482751,0.03942860500381141,1,0,11.348983688833126
12.35,Low Fat,Health and Hygiene,33.1216,Small,Tier 1,Supermarket Type1,28,6.252527965842424,0.04089011412006256,1,0,2.681910931174089
8.42,Low Fat,Health and Hygiene,63.2168,Small,Tier 1,Supermarket Type1,28,6.5554775104249945,0.10640388016372802,1,0,7.507933491686461
13.1,Low Fat,Fruits and Vegetables,170.3106,Medium,Tier 3,Supermarket Type3,40,8.138042404607999,0.1266995420881734,1,0,13.000809160305343
6.305,Regular,Snack Foods,93.2436,High,Tier 3,Supermarket Type1,38,7.640103557118364,0.1160155278677258,1,0,14.78883425852498
5.92,Regular,Soft Drinks,49.8692,Small,Tier 2,Supermarket Type1,23,7.032793355292107,0.019056213504583776,1,0,8.42385135135135
15.1,Regular,Snack Foods,260.2304,Small,Tier 2,Supermarket Type1,23,8.498678364948502,0.06505043227620343,1,0,17.23380132450331
17.35,Low Fat,Household,177.5712,Small,Tier 3,Grocery Store,27,6.267795437973214,0.246988920412227,1,1,10.23465129682997
7.405,Low Fat,Canned,89.9146,Small,Tier 1,Supermarket Type1,28,7.346428316043129,0.015156353002741261,1,0,12.142417285617825
6.405,Low Fat,Snack Foods,128.7678,Medium,Tier 1,Supermarket Type1,26,8.023561304553363,0.12796467792881966,1,0,20.104262295081966
19.7,Low Fat,Baking Goods,178.066,Medium,Tier 1,Supermarket Type1,26,8.282698458515478,0.07513991722948583,1,0,9.038883248730965
17.7,Regular,Frozen Foods,162.721,Medium,Tier 3,Supermarket Type2,16,6.88625172593157,0.04176504666676318,1,0,9.193276836158192
17.6,Low Fat,Snack Foods,161.8868,Small,Tier 2,Supermarket Type1,21,8.31744140695935,0.0997178472054875,1,0,9.198113636363635
15.85,Regular,Frozen Foods,39.7506,Medium,Tier 1,Supermarket Type1,26,6.580724293159778,0.10454204019815166,1,0,2.5079242902208203
17.5,Low Fat,Fruits and Vegetables,185.1266,Medium,Tier 1,Supermarket Type1,26,8.475348090367609,0.015464367897059898,1,0,10.578662857142858
11.8,Low Fat,Soft Drinks,150.8024,Medium,Tier 3,Supermarket Type3,40,8.113622128471544,0.05902852237419473,1,0,12.77986440677966
9.6,Low Fat,Fruits and Vegetables,140.8154,Small,Tier 2,Supermarket Type1,18,7.5194755693297495,0.035840361002963846,1,0,14.668270833333334
11.0,Regular,Frozen Foods,158.063,Small,Tier 2,Supermarket Type1,23,7.886032904359163,0.08436440000166641,1,0,14.369363636363635
20.75,Regular,Others,240.188,Medium,Tier 3,Supermarket Type2,16,8.698213902477145,0.12209767951245117,1,0,11.575325301204819
11.8,Low Fat,Soft Drinks,89.4146,Medium,Tier 3,Supermarket Type3,40,7.8805108019733865,0.0,0,0,7.57750847457627
16.6,Low Fat,Canned,118.0124,Small,Tier 3,Grocery Store,27,6.384455508884973,0.08082101333048022,1,1,7.1091807228915656
12.5,Regular,Baking Goods,199.7426,Small,Tier 1,Supermarket Type1,28,6.385578473629597,0.06047725284051368,1,0,15.979408000000001
7.02,Low Fat,Dairy,82.425,Medium,Tier 1,Supermarket Type1,26,7.2547611275173045,0.0487358065016045,1,0,11.741452991452991
19.1,Regular,Fruits and Vegetables,147.6418,Small,Tier 2,Supermarket Type1,21,7.293981840670586,0.025538363135214265,1,0,7.729937172774868
5.785,Regular,Fruits and Vegetables,262.6252,Medium,Tier 1,Supermarket Type1,26,6.262732136016667,0.03808268218777267,1,0,45.39761452031115
11.65,Low Fat,Others,40.3164,Small,Tier 2,Supermarket Type1,23,6.218626414166744,0.01922553924426904,1,0,3.4606351931330472
19.0,Low Fat,Household,190.1872,Small,Tier 3,Grocery Store,27,6.340820572988103,0.19595992418169803,1,1,10.009852631578946
5.19,Low Fat,Frozen Foods,197.811,Small,Tier 2,Supermarket Type1,23,7.9882596036008175,0.04182052590182019,1,0,38.11387283236994
14.15,Low Fat,Household,196.311,Small,Tier 1,Supermarket Type1,28,8.113422746554823,0.0,0,0,13.87356890459364
