ItemWeight,MRP,OutletAge,Visibility,IsVisibile,IsGroceryStore,PricePerWeight,ItemType,FatContent_Regular,OutletSize_Medium,OutletSize_Small,LocationType_Tier 2,LocationType_Tier 3,OutletType_Supermarket Type1,OutletType_Supermarket Type2,OutletType_Supermarket Type3,OutletSales
17.6,237.159,18,0.018833787534232482,1,0,13.47494318181818,7.260937923637637,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,8.03030119309574
11.6,170.3106,16,0.07462398920830396,1,0,14.68194827586207,7.234613874040657,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,8.361185955922208
4.785,121.0098,21,0.08853834258405491,1,0,25.289404388714733,7.307915039287236,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7.836253515148036
18.25,162.9526,38,0.058456150970298285,1,0,8.928909589041096,7.307915039287236,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.048532531842078
12.15,162.621,40,0.033530380800293816,1,1,13.384444444444444,7.307915039287236,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.703930169137615
20.2,258.0646,18,0.06271950648308877,1,0,12.775475247524753,7.372674266058409,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,8.642701192546886
11.15,167.879,23,0.08259865230848758,1,0,15.056412556053811,7.372674266058409,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7.96771093537343
13.15,115.4518,40,0.05602163205942068,1,1,8.779604562737642,7.372674266058409,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.734897602661447
8.325,38.7138,38,0.02932581587902869,1,0,4.650306306306307,7.3693437915387685,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.6500180593874125
12.15,87.4198,40,0.0626060720349666,1,0,7.195045267489712,7.358952885950459,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,7.7265279073814215
13.5,57.8562,28,0.06566825961767056,1,0,4.285644444444444,7.289035282682024,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.873629885118982
18.85,60.4562,21,0.03539719840495323,1,0,3.2072254641909814,7.294114261146155,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7.026309395057368
20.7,97.2042,28,0.07630941220543835,1,0,4.695855072463768,7.193508569116366,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.430393696160463
17.1,208.5638,26,0.0,0,0,12.196713450292396,7.3693437915387685,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.591123496359504
5.63,105.1306,28,0.024244977782712226,1,0,18.67328596802842,7.294114261146155,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8.050677233169251
13.15,101.0016,40,0.03137023245541125,1,0,7.680730038022813,7.33877970179391,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,7.661637004728487
11.3,96.3094,38,0.053073759318750566,1,0,8.522955752212388,7.294114261146155,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.501988825474008
16.6,173.3422,18,0.12795422748650712,1,0,10.442301204819275,7.307915039287236,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,8.32811593820627
7.72,78.7986,16,0.07235405823125406,1,0,10.207072538860103,7.307915039287236,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,6.753303253754914
11.5,106.7254,27,0.06098709446822627,1,1,9.280469565217391,7.372674266058409,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.2964221593996506
9.195,160.2578,38,0.11099298289090077,1,0,17.428798259923873,7.372674266058409,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.410235489824647
11.8,42.9112,40,0.10306915278985568,1,0,3.636542372881356,7.2234073953473965,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.6965561086848995
13.6,193.6136,23,0.11142868859873255,1,0,14.23629411764706,7.372674266058409,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,8.40548206435622
13.15,33.6216,40,0.1688550093320898,1,0,2.5567756653992397,7.33877970179391,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.840314630744544
5.11,161.121,23,0.03434868716237532,1,0,31.530528375733855,7.33877970179391,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7.867080978943296
18.75,211.7218,18,0.03391957634656942,1,0,11.291829333333334,7.33877970179391,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,8.660512035293133
9.3,153.4314,23,0.03295671599232532,1,0,16.497999999999998,7.294114261146155,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7.8168612219642695
17.6,89.3856,38,0.09270285185888262,1,0,5.0787272727272725,7.289035282682024,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.184086169847369
18.6,101.1358,38,0.14144030878213487,1,0,5.437408602150537,7.307915039287236,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.008409155772083
17.25,253.1724,18,0.10810127205135871,1,0,14.676660869565218,7.33877970179391,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,8.236178442880584
13.35,205.7638,27,0.024187541648880297,1,1,15.41301872659176,7.358952885950459,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.431639247006132
8.695,94.7094,38,0.11282510406696637,1,0,10.892397929844739,7.33877970179391,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.953973949217065
15.0,127.7362,23,0.06907465574252815,1,0,8.515746666666667,7.260937923637637,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7.474038390833688
15.0,185.8266,21,0.14963040504725744,1,0,12.388440000000001,7.358952885950459,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7.519836645340172
6.035,155.0998,26,0.13232183327746413,1,0,25.700049710024853,7.372674266058409,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.115093298360417
10.695,61.4536,28,0.05618404101511107,1,0,5.746012155212716,7.3693437915387685,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.060932772263141
12.1,74.767,38,0.02965815167515806,1,0,6.179090909090909,7.358952885950459,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.705462004508512
8.84,109.5228,21,0.07375928394048062,1,0,12.389457013574662,7.234613874040657,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7.413272035617541
13.1,90.5514,40,0.13277924520755896,1,0,6.912320610687023,7.3693437915387685,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,7.619077390309691
16.1,32.0558,21,0.14815979195541976,1,0,1.9910434782608692,7.234613874040657,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,6.926257060545269
13.0,195.8426,38,0.08014520334375277,1,0,15.064815384615384,7.358952885950459,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.33148862268491
7.85,144.6444,26,0.15120377081017686,1,0,18.42603821656051,7.307915039287236,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.810942453004093
18.85,128.9336,16,0.0873123293655869,1,0,6.839978779840849,7.307915039287236,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.153314511180615
17.0,219.8114,26,0.0540331205835909,1,0,12.930082352941175,7.289035282682024,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.010814448573332
13.15,182.0318,40,0.03441611259983238,1,0,13.842722433460075,7.372674266058409,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,8.691860428504969
12.15,144.476,40,0.025037989038620076,1,0,11.891028806584362,7.260937923637637,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,8.20573741737935
19.35,49.2034,18,0.0794872466643988,1,0,2.5428113695090437,7.193508569116366,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,6.65628220954696
12.85,256.1646,40,0.06323043221217522,1,0,19.93498832684825,7.234613874040657,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,8.116608096650106
12.15,173.5738,40,0.0069824488669883,1,0,14.285909465020577,7.307915039287236,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,7.103664602536794
18.2,60.0904,18,0.012199035274620108,1,0,3.30167032967033,7.3693437915387685,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7.015009839803435
14.1,87.1198,21,0.11845554191779174,1,0,6.178709219858156,7.3693437915387685,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7.8357271993464135
20.35,82.7276,27,0.2254337100975222,1,1,4.065238329238329,7.294114261146155,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.090402271451989
7.02,83.825,18,0.0,0,0,11.940883190883191,7.289035282682024,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7.2547611275173045
16.35,127.902,18,0.0,0,0,7.822752293577981,7.33877970179391,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7.67347146237549
20.1,151.3366,38,0.05298153855107077,1,0,7.52918407960199,7.234613874040657,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.908555821536355
12.85,78.5618,40,0.007963685512138963,1,0,6.113758754863814,7.234613874040657,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,7.721229101930732
12.15,259.3278,40,0.06624568903436853,1,0,21.343851851851852,7.358952885950459,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,8.334530328383934
7.145,160.6578,16,0.017701716044481695,1,0,22.485346396081177,7.234613874040657,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.717088309264701
18.1,156.7288,27,0.26073502412978716,1,1,8.659049723756906,7.289035282682024,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.750213031744343
8.93,56.0614,27,0.021819801236082136,1,1,6.277872340425532,7.33877970179391,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.621512566389486
5.98,146.1418,23,0.0427253321035286,1,0,24.43842809364548,7.3693437915387685,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,8.035919185399964
12.15,249.1092,40,0.046455601196691156,1,0,20.502814814814812,7.358952885950459,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,9.013997405039799
12.85,130.531,40,0.0,0,0,10.158054474708171,7.234613874040657,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,8.627433720416096
15.85,177.637,26,0.07873232056816791,1,0,11.207381703470032,7.307915039287236,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.11740285131145
6.89,194.882,23,0.12813379237901634,1,0,28.284760522496374,7.372674266058409,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,8.398609185068457
19.25,33.4558,16,0.10298114078921741,1,0,1.7379636363636366,7.33877970179391,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,6.09000903634465
13.1,216.9166,40,0.09226774173428297,1,1,16.558519083969465,7.3693437915387685,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.383194217056041
13.1,185.6266,40,0.015366346636482746,1,0,14.169969465648855,7.3693437915387685,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,8.513088418350454
5.88,152.9998,18,0.08337176605060997,1,0,26.02037414965986,7.234613874040657,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,8.213705587028526
11.8,46.5402,27,0.0,0,1,3.9440847457627117,7.3693437915387685,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.436778463190147
8.5,51.3324,27,0.15172398148943814,1,1,6.039105882352941,7.358952885950459,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.741702342076434
13.65,46.1402,16,0.06381782118323755,1,0,3.380234432234432,7.234613874040657,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,6.129925643750092
15.7,110.1544,18,0.11614583484089505,1,0,7.016203821656051,7.3693437915387685,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7.115093298360417
12.6,36.1874,28,0.02390667553005304,1,0,2.8720158730158727,7.289035282682024,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.04843260949891
10.6,231.9642,26,0.055325169195594395,1,0,21.883415094339625,7.289035282682024,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.013255325822751
18.2,57.7904,38,0.012120801399658453,1,0,3.1752967032967034,7.3693437915387685,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.289446685505195
17.1,166.2842,21,0.03799903355271215,1,0,9.724222222222222,7.33877970179391,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,8.47798277260997
9.895,260.5278,23,0.047609511282548755,1,0,26.32923698837797,7.234613874040657,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,9.088302130760315
7.5,177.9028,16,0.03573630734828821,1,0,23.720373333333335,7.260937923637637,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.256171896620322
18.25,223.8062,38,0.07617639819917081,1,0,12.263353424657534,7.234613874040657,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.363673132705678
7.825,253.5698,16,0.17128236770809643,1,0,32.40508626198083,7.33877970179391,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,8.244083622387699
21.25,181.7608,16,0.009989432068903669,1,0,8.553449411764705,7.294114261146155,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.005394381103993
12.15,253.704,18,0.06299961951063798,1,0,20.880987654320986,7.307915039287236,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,8.52913757243321
14.65,161.3552,26,0.08018638227492343,1,0,11.014006825938566,7.33877970179391,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.87459190537025
16.35,256.9646,38,0.028996369348531656,1,0,15.716489296636086,7.33877970179391,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.442030497084733
13.1,155.8946,40,0.07365422965673424,1,1,11.900351145038169,7.3693437915387685,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.159906475962028
9.195,50.8666,18,0.04629862858513375,1,0,5.531984774333877,7.234613874040657,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,6.770252812068687
13.1,98.77,40,0.16764342565994828,1,0,7.53969465648855,7.3693437915387685,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,7.899706206259372
15.85,57.3904,16,0.10258924753906651,1,0,3.620845425867508,7.2234073953473965,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,6.5554775104249945
8.895,209.0296,38,0.03826701333383814,1,0,23.499673974142777,7.193508569116366,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.73413250676664
17.35,102.0016,18,0.05471083284474684,1,0,5.879054755043227,7.193508569116366,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7.389703289244845
12.65,108.0938,16,0.041509504371187396,1,0,8.54496442687747,7.33877970179391,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.3826886122454605
12.8,108.9938,16,0.08746867541276553,1,0,8.515140624999999,7.307915039287236,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,6.977223504137296
6.92,62.5852,38,0.0377023263719061,1,0,9.044104046242774,7.289035282682024,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.082438977484105
12.85,194.7452,40,0.0847033208928581,1,0,15.155268482490273,7.234613874040657,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,8.678011195159625
18.85,120.644,23,0.06587324062808458,1,0,6.400212201591512,7.289035282682024,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,8.153486727035473
13.1,110.9912,40,0.06752002484731226,1,0,8.472610687022902,7.3693437915387685,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,7.178007123770986
12.15,155.2972,40,0.07030782881815044,1,0,12.781662551440329,7.358952885950459,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,8.54506272298297
10.0,127.2994,28,0.03706869441343341,1,0,12.729940000000001,7.372674266058409,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.465362147497773
17.85,189.1188,18,0.03733512597367417,1,0,10.59489075630252,7.2234073953473965,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,8.082439201034855
13.15,155.0998,40,0.10517140137684788,1,0,11.794661596958173,7.372674266058409,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,7.9260235145767455
10.1,118.115,27,0.0396496067421985,1,1,11.694554455445545,7.358952885950459,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.758020020082301
17.7,125.5678,38,0.04964377117186125,1,0,7.094225988700566,7.33877970179391,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.243402747003788
20.7,123.4388,26,0.09561075644482193,1,0,5.963227053140097,7.3693437915387685,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.121565812866034
15.1,195.211,38,0.0,0,0,12.927880794701988,7.372674266058409,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.052798124738388
13.15,160.192,28,0.022539673264170088,1,0,12.181901140684412,7.3693437915387685,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.376458062494825
16.2,101.47,27,0.10029608585495826,1,1,6.26358024691358,7.358952885950459,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.990163701374934
13.15,181.5976,40,0.027095567083752638,1,1,13.809703422053232,7.33877970179391,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.297648401122895
15.5,44.477,38,0.051954450625588726,1,0,2.8694838709677417,7.2234073953473965,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.763353589608416
17.0,123.773,16,0.051094156510919635,1,0,7.280764705882353,7.260937923637637,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.116174964231158
8.1,211.4902,38,0.12038366974084551,1,0,26.1099012345679,7.3693437915387685,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.191638492999848
13.1,180.3976,40,0.11233151329620912,1,0,13.770809160305344,7.3693437915387685,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,8.912608179159093
11.8,176.0686,26,0.0226212170237734,1,0,14.921067796610169,7.260937923637637,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.2790949932271465
14.3,83.4224,18,0.12067941487531035,1,0,5.8337342657342655,7.234613874040657,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,6.524705851758241
17.6,160.692,21,0.0791036570573319,1,0,9.130227272727272,7.260937923637637,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7.376458062494825
6.675,35.6874,38,0.021417308291025224,1,0,5.346426966292134,7.33877970179391,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.859362825715238
8.395,99.5042,16,0.038887081542906,1,0,11.852793329362717,7.372674266058409,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.430393696160463
9.5,183.8608,21,0.010855849460288565,1,0,19.35376842105263,7.372674266058409,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7.852692241491196
10.8,40.2138,28,0.0470203055599252,1,0,3.7234999999999996,7.193508569116366,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.537321254388315
20.5,109.4596,16,0.1131929984233829,1,0,5.339492682926829,7.193508569116366,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,6.067124742511062
9.6,258.3304,23,0.027030428013044786,1,0,26.90941666666667,7.372674266058409,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,8.326828108021843
16.5,91.0146,23,0.028078533397604587,1,0,5.516036363636363,7.372674266058409,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7.221265173089122
13.15,190.853,40,0.0509286436105365,1,0,14.513536121673004,7.33877970179391,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,8.423777056775384
16.7,120.3782,27,0.06890590303863889,1,1,7.208275449101797,7.289035282682024,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.780619851999543
7.36,55.2588,27,0.08393630638597259,1,1,7.507989130434782,7.234613874040657,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.433875703532186
12.6,102.199,28,0.06081311134528499,1,0,8.111031746031745,7.234613874040657,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.581098142244475
13.6,156.4946,26,0.0,0,0,11.50695588235294,7.3693437915387685,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.00573316646036
16.75,101.9674,18,0.008204316367520191,1,0,6.087605970149253,7.358952885950459,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7.331722168653433
11.85,96.4726,28,0.1245781895491761,1,0,8.141147679324895,7.289035282682024,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.88625172593157
20.5,154.034,26,0.022914624124751044,1,0,7.513853658536585,7.307915039287236,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.803902077321764
19.0,104.9622,18,0.10666052657733602,1,0,5.524326315789473,7.234613874040657,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7.370188449481229
19.0,190.1872,26,0.12180587716810379,1,0,10.009852631578946,7.33877970179391,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.538045150324322
7.76,99.67,16,0.057885831929470034,1,0,12.844072164948454,7.372674266058409,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.5483083194214835
18.2,197.511,28,0.08608757658406785,1,0,10.852252747252747,7.3693437915387685,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.973356583058552
12.1,178.566,21,0.016683617257106032,1,0,14.757520661157026,7.307915039287236,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,8.236178442880584
19.0,210.8244,26,0.017591189752020377,1,0,11.09602105263158,7.260937923637637,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.8401920787269646
12.1,165.8526,18,0.015402537554497903,1,0,13.706826446280992,7.33877970179391,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,8.047061361953205
19.1,38.8138,21,0.04430350749463652,1,0,2.0321361256544503,7.289035282682024,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,5.901332487668318
14.15,124.2046,28,0.020502894796749417,1,0,8.777710247349823,7.3693437915387685,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.820074936567365
18.25,162.5526,18,0.058824813957050616,1,0,8.906991780821919,7.307915039287236,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,6.89438185201482
7.55,122.6072,27,0.05049818847460417,1,1,16.239364238410598,7.3693437915387685,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.808169803767773
12.85,183.3292,40,0.1105828869076367,1,1,14.266863813229572,7.234613874040657,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.899509333106803
8.575,194.1794,21,0.06937018202970863,1,0,22.644827988338193,7.289035282682024,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,8.106619999232072
8.895,208.8296,26,0.03835669865407769,1,0,23.47718943226532,7.193508569116366,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.594333771989753
8.63,115.0518,26,0.03242926395848734,1,0,13.331610660486673,7.372674266058409,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.219804252449448
18.85,190.1846,26,0.05082214591453759,1,0,10.08936870026525,7.260937923637637,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.808064323407823
18.0,88.5514,28,0.13338412203074104,1,0,4.919522222222223,7.3693437915387685,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.680807751716761
14.0,162.6526,26,0.036891923819421475,1,0,11.618042857142857,7.234613874040657,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.360718920808246
11.8,115.3492,16,0.008559315324645331,1,0,9.77535593220339,7.260937923637637,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.391346674988575
16.5,178.7318,28,0.035986254272421296,1,0,10.832230303030302,7.33877970179391,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.141263016093801
12.15,149.0708,26,0.028240177898664502,1,0,12.269201646090535,7.33877970179391,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.093210587110909
11.8,224.2772,27,0.16482927329703592,1,1,19.006542372881356,7.289035282682024,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.502987327803598
10.5,185.624,38,0.01885496075499601,1,0,17.67847619047619,7.2234073953473965,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.83894156197226
12.65,108.2938,16,0.11647727151732797,1,0,8.560774703557312,7.294114261146155,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,6.284076323577351
9.3,195.8136,38,0.02809982972067818,1,0,21.055225806451613,7.193508569116366,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.754894498215069
13.15,178.237,40,0.06448663322891682,1,0,13.554144486692014,7.372674266058409,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,8.217486309868432
18.85,171.0132,26,0.13266064425817384,1,0,9.072318302387268,7.358952885950459,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.388664851198806
19.35,112.9544,18,0.01849549984778559,1,0,5.83743669250646,7.372674266058409,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7.975294563583528
18.35,224.5746,28,0.01392660114070506,1,0,12.238397820163486,7.33877970179391,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.898223626299149
11.65,149.8024,16,0.0,0,0,12.858575107296138,7.193508569116366,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.507486324901229
17.85,149.105,23,0.06386033184419143,1,0,8.353221288515405,7.234613874040657,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,8.443321652848354
14.15,82.0276,21,0.16845299381026363,1,0,5.797003533568905,7.2234073953473965,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7.392987364446035
6.055,160.892,23,0.025141518646237516,1,0,26.57175887696119,7.3693437915387685,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7.558779619288779
12.1,177.3002,21,0.0,0,0,14.652909090909091,7.3693437915387685,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,8.021158769816843
5.88,154.1998,18,0.0036059019143354506,1,0,26.224455782312926,7.307915039287236,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,8.17114597260973
9.3,153.1314,21,0.0328849818436148,1,0,16.46574193548387,7.294114261146155,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,8.445469881386643
7.27,92.2488,18,0.020683308990031984,1,0,12.688968363136178,7.358952885950459,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,6.703113509231059
18.25,258.4962,16,0.07514570552214729,1,0,14.164175342465752,7.372674266058409,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.954708662575604
19.2,226.2062,16,0.005595681929298275,1,0,11.781572916666667,7.307915039287236,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.365144302594551
15.6,172.6764,18,0.10065195074419742,1,0,11.069,7.372674266058409,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7.979406975136621
9.6,163.9184,21,0.0,0,0,17.074833333333334,7.33877970179391,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,8.364759330345251
17.25,173.1764,16,0.04153889332688712,1,0,10.039211594202898,7.289035282682024,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,8.404290169101888
7.27,114.2518,28,0.06866556099338232,1,0,15.715515818431914,7.2234073953473965,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.870391818590597
